Time,VAV WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 3:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Tot Cool Cap [W]
00:10:00,8.599332E-01,0.000000E+00,8.599332E-01,8.019817E+03,1.917066E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.378006E+03,2.093291E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.019817E+03,1.917066E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.378006E+03,2.093291E+04,8.706694E-01,3.172118E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.019817E+03,1.917066E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.378006E+03,2.093291E+04,1.211381E+00,2.947509E+04,8.599332E-01,0.000000E+00,0.000000E+00
00:20:00,8.599332E-01,0.000000E+00,8.599332E-01,7.939455E+03,1.908828E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.297643E+03,2.065660E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.939455E+03,1.908828E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.297643E+03,2.065660E+04,8.729525E-01,3.170465E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.939455E+03,1.908828E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.297643E+03,2.065660E+04,1.218173E+00,2.953352E+04,8.599332E-01,0.000000E+00,0.000000E+00
00:30:00,8.599332E-01,0.000000E+00,8.599332E-01,7.859092E+03,1.900590E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.217281E+03,2.038135E+04,8.602843E-01,3.179673E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.859092E+03,1.900590E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.217281E+03,2.038135E+04,8.762647E-01,3.168072E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.859092E+03,1.900590E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.217281E+03,2.038135E+04,1.224674E+00,2.959677E+04,8.599332E-01,0.000000E+00,0.000000E+00
00:40:00,8.599332E-01,0.000000E+00,8.599332E-01,7.778730E+03,1.892354E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.136919E+03,2.010713E+04,8.610187E-01,3.179137E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.778730E+03,1.892354E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.136919E+03,2.010713E+04,8.794028E-01,3.165809E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.778730E+03,1.892354E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.136919E+03,2.010713E+04,1.230932E+00,2.966395E+04,8.599332E-01,0.000000E+00,0.000000E+00
00:50:00,8.599332E-01,0.000000E+00,8.599332E-01,7.698368E+03,1.884116E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.056556E+03,1.983397E+04,8.617180E-01,3.178627E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.698368E+03,1.884116E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.056556E+03,1.983397E+04,8.823906E-01,3.163660E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.698368E+03,1.884116E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.056556E+03,1.983397E+04,1.236981E+00,2.973470E+04,8.599332E-01,0.000000E+00,0.000000E+00
01:00:00,8.599332E-01,0.000000E+00,8.599332E-01,7.618005E+03,1.875879E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.976194E+03,1.956183E+04,8.623865E-01,3.178139E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.618005E+03,1.875879E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.976194E+03,1.956183E+04,8.852472E-01,3.161610E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.618005E+03,1.875879E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.976194E+03,1.956183E+04,1.242846E+00,2.980874E+04,8.599332E-01,0.000000E+00,0.000000E+00
01:10:00,8.599332E-01,0.000000E+00,8.599332E-01,7.564430E+03,1.870388E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.922619E+03,1.938098E+04,8.633261E-01,3.177455E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.564430E+03,1.870388E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.922619E+03,1.938098E+04,8.880778E-01,3.159582E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.564430E+03,1.870388E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.922619E+03,1.938098E+04,1.248606E+00,2.988553E+04,8.599332E-01,0.000000E+00,0.000000E+00
01:20:00,8.599332E-01,0.000000E+00,8.599332E-01,7.510855E+03,1.864895E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.869044E+03,1.920059E+04,8.645798E-01,3.176542E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.510855E+03,1.864895E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.869044E+03,1.920059E+04,8.908070E-01,3.157631E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.510855E+03,1.864895E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.869044E+03,1.920059E+04,1.254218E+00,2.985834E+04,8.599332E-01,0.000000E+00,0.000000E+00
01:30:00,8.599332E-01,0.000000E+00,8.599332E-01,7.457281E+03,1.859403E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.815469E+03,1.902066E+04,8.657919E-01,3.175660E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.457281E+03,1.859403E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.815469E+03,1.902066E+04,8.934470E-01,3.155747E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.457281E+03,1.859403E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.815469E+03,1.902066E+04,1.259699E+00,2.983136E+04,8.599332E-01,0.000000E+00,0.000000E+00
01:40:00,8.599332E-01,0.000000E+00,8.599332E-01,7.403706E+03,1.853912E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.761894E+03,1.884117E+04,8.669671E-01,3.174806E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.403706E+03,1.853912E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.761894E+03,1.884117E+04,8.960073E-01,3.153923E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.403706E+03,1.853912E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.761894E+03,1.884117E+04,1.265060E+00,2.980497E+04,8.599332E-01,0.000000E+00,0.000000E+00
01:50:00,8.599332E-01,0.000000E+00,8.599332E-01,7.350131E+03,1.848421E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.708319E+03,1.866214E+04,8.681095E-01,3.173976E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.350131E+03,1.848421E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.708319E+03,1.866214E+04,8.984958E-01,3.152153E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.350131E+03,1.848421E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.708319E+03,1.866214E+04,1.270317E+00,2.977910E+04,8.599332E-01,0.000000E+00,0.000000E+00
02:00:00,8.599332E-01,0.000000E+00,8.599332E-01,7.296556E+03,1.842928E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.654744E+03,1.848356E+04,8.692219E-01,3.173169E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.296556E+03,1.842928E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.654744E+03,1.848356E+04,9.009186E-01,3.150433E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.296556E+03,1.842928E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.654744E+03,1.848356E+04,1.275479E+00,2.975368E+04,8.599332E-01,0.000000E+00,0.000000E+00
02:10:00,8.599332E-01,0.000000E+00,8.599332E-01,7.256375E+03,1.838810E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.614563E+03,1.834992E+04,8.703073E-01,3.172382E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.256375E+03,1.838810E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.614563E+03,1.834992E+04,9.032809E-01,3.148759E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.256375E+03,1.838810E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.614563E+03,1.834992E+04,1.280558E+00,2.972868E+04,8.599332E-01,0.000000E+00,0.000000E+00
02:20:00,8.599332E-01,0.000000E+00,8.599332E-01,7.216194E+03,1.834692E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.574382E+03,1.821654E+04,8.713677E-01,3.171614E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.216194E+03,1.834692E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.574382E+03,1.821654E+04,9.055866E-01,3.147128E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.216194E+03,1.834692E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.574382E+03,1.821654E+04,1.285560E+00,2.970406E+04,8.599332E-01,0.000000E+00,0.000000E+00
02:30:00,8.599332E-01,0.000000E+00,8.599332E-01,7.176012E+03,1.830573E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.534201E+03,1.808340E+04,8.724050E-01,3.170863E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.176012E+03,1.830573E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.534201E+03,1.808340E+04,9.078386E-01,3.145536E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.176012E+03,1.830573E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.534201E+03,1.808340E+04,1.290492E+00,2.967978E+04,8.599332E-01,0.000000E+00,0.000000E+00
02:40:00,8.599332E-01,0.000000E+00,8.599332E-01,7.135831E+03,1.826455E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.494020E+03,1.795052E+04,8.745234E-01,3.169331E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.135831E+03,1.826455E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.494020E+03,1.795052E+04,9.100394E-01,3.143984E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.135831E+03,1.826455E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.494020E+03,1.795052E+04,1.295358E+00,2.965583E+04,8.599332E-01,0.000000E+00,0.000000E+00
02:50:00,8.599332E-01,0.000000E+00,8.599332E-01,7.095650E+03,1.822335E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.453839E+03,1.781788E+04,8.770408E-01,3.167514E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.095650E+03,1.822335E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.453839E+03,1.781788E+04,9.121906E-01,3.142468E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.095650E+03,1.822335E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.453839E+03,1.781788E+04,1.300161E+00,2.963219E+04,8.599332E-01,0.000000E+00,0.000000E+00
03:00:00,8.599332E-01,0.000000E+00,8.599332E-01,7.055469E+03,1.818217E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.413657E+03,1.768550E+04,8.795105E-01,3.165735E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.055469E+03,1.818217E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.413657E+03,1.768550E+04,9.142934E-01,3.140989E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.055469E+03,1.818217E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.413657E+03,1.768550E+04,1.304905E+00,2.960883E+04,8.599332E-01,0.000000E+00,0.000000E+00
03:10:00,8.599332E-01,0.000000E+00,8.599332E-01,7.015288E+03,1.814099E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.373476E+03,1.755336E+04,8.819346E-01,3.163991E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.015288E+03,1.814099E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.373476E+03,1.755336E+04,9.163486E-01,3.139545E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,7.015288E+03,1.814099E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.373476E+03,1.755336E+04,1.309592E+00,2.958576E+04,8.599332E-01,0.000000E+00,0.000000E+00
03:20:00,8.599332E-01,0.000000E+00,8.599332E-01,6.975106E+03,1.809979E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.333295E+03,1.742147E+04,8.843149E-01,3.162282E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.975106E+03,1.809979E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.333295E+03,1.742147E+04,9.183560E-01,3.138137E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.975106E+03,1.809979E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.333295E+03,1.742147E+04,1.314223E+00,2.956296E+04,8.599332E-01,0.000000E+00,0.000000E+00
03:30:00,8.599332E-01,0.000000E+00,8.599332E-01,6.934925E+03,1.805861E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.293114E+03,1.728983E+04,8.866531E-01,3.160606E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.934925E+03,1.805861E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.293114E+03,1.728983E+04,9.203150E-01,3.136764E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.934925E+03,1.805861E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.293114E+03,1.728983E+04,1.318801E+00,2.954043E+04,8.599332E-01,0.000000E+00,0.000000E+00
03:40:00,8.599332E-01,0.000000E+00,8.599332E-01,6.894744E+03,1.801742E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.252933E+03,1.715844E+04,8.889506E-01,3.158961E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.894744E+03,1.801742E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.252933E+03,1.715844E+04,9.222220E-01,3.135430E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.894744E+03,1.801742E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.252933E+03,1.715844E+04,1.323327E+00,2.951815E+04,8.599332E-01,0.000000E+00,0.000000E+00
03:50:00,8.599332E-01,0.000000E+00,8.599332E-01,6.854563E+03,1.797623E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.212751E+03,1.702729E+04,8.912086E-01,3.157348E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.854563E+03,1.797623E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.212751E+03,1.702729E+04,9.240779E-01,3.134132E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.854563E+03,1.797623E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.212751E+03,1.702729E+04,1.327801E+00,2.949612E+04,8.599332E-01,0.000000E+00,0.000000E+00
04:00:00,8.599332E-01,0.000000E+00,8.599332E-01,6.814382E+03,1.793504E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.172570E+03,1.689639E+04,8.934281E-01,3.155765E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.814382E+03,1.793504E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.172570E+03,1.689639E+04,9.258836E-01,3.132872E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.814382E+03,1.793504E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.172570E+03,1.689639E+04,1.332226E+00,2.947434E+04,8.599332E-01,0.000000E+00,0.000000E+00
04:10:00,8.599332E-01,0.000000E+00,8.599332E-01,6.787594E+03,1.790759E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.145783E+03,1.680927E+04,8.956101E-01,3.154210E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.787594E+03,1.790759E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.145783E+03,1.680927E+04,9.276361E-01,3.131650E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,6.787594E+03,1.790759E+04,8.599332E-01,0.000000E+00,8.599332E-01,5.145783E+03,1.680927E+04,1.336600E+00,2.945281E+04,8.599332E-01,0.000000E+00,0.000000E+00
